x	y	cluster	word
8.98527717590332	-25.12899398803711	6	beauty
-20.838668823242188	3.0978798866271973	3	Girl
-10.859089851379395	3.64884877204895	4	Girls
-3.8604135513305664	14.301251411437988	8	Gallery
16.65644645690918	-8.55821418762207	5	classes
-8.565878868103027	1.25041925907135	4	Sex
18.331829071044922	-10.175424575805664	5	stores
-0.7888175845146179	-30.110328674316406	2	sexy
-0.9576737284660339	-22.231163024902344	2	mom
-0.653270423412323	-35.32350540161133	2	teen
-20.34149932861328	11.539908409118652	3	Summer
41.49362564086914	-18.26785659790039	1	recipe
4.626732349395752	30.058412551879883	0	Shipping
-4.6694183349609375	-21.923084259033203	6	lovely
-7.187556743621826	0.9789043068885803	4	Movies
0.8637245297431946	27.656387329101562	0	Natural
-9.08112907409668	39.471290588378906	7	OR
12.742250442504883	-4.139122009277344	9	marriage
8.888611793518066	-12.692920684814453	5	websites
1.0403814315795898	-26.504241943359375	2	pics
-14.213163375854492	18.925670623779297	3	Heart
38.51854705810547	-20.10883140563965	1	cream
18.697423934936523	-18.975055694580078	6	pattern
25.089086532592773	-11.770025253295898	6	flowers
-1.799096703529358	-19.226253509521484	10	sister
25.079490661621094	-5.769275665283203	5	bedroom
-15.279354095458984	22.76531410217285	0	Style
15.039860725402832	-10.593639373779297	5	magazine
-2.2463183403015137	19.661718368530273	8	Magazine
7.081554889678955	-16.246583938598633	5	sample
-14.067331314086914	3.707660675048828	4	Pictures
9.697698593139648	19.64013671875	8	Privacy
-7.7396650314331055	3.849635362625122	4	Asian
15.815689086914062	-24.709115982055664	6	designs
41.64216995239258	-16.898101806640625	1	sugar
2.2569377422332764	-25.983476638793945	2	gallery
10.533226013183594	-25.94879722595215	6	clothes
38.65786361694336	-17.965761184692383	1	tea
3.985941171646118	-13.746301651000977	5	reserved
11.76994514465332	-3.7939205169677734	9	relationships
-9.036449432373047	25.37137794494629	0	Fashion
24.882585525512695	-6.424639701843262	5	bathroom
40.30173110961914	-18.675838470458984	1	milk
-2.423884868621826	-36.37730026245117	2	pussy
39.71295928955078	-19.572389602661133	1	chocolate
-0.9052577018737793	18.206783294677734	8	Student
0.4436306655406952	-19.321836471557617	10	herself
-16.230777740478516	21.97032356262207	0	Pink
-16.369688034057617	17.90045738220215	3	Queen
-34.9726448059082	0.027624130249023438	10	Sarah
-22.346115112304688	7.385152339935303	3	Lady
-6.195929050445557	15.293139457702637	3	Dance
-27.574066162109375	-2.7518763542175293	3	Rose
-8.75621509552002	38.868953704833984	7	WITH
-22.10880470275879	3.9232583045959473	3	Beautiful
20.52265739440918	2.387605905532837	9	therapy
0.6518028974533081	-34.943477630615234	2	mature
5.338226795196533	26.02788543701172	0	Hair
15.306425094604492	-22.520360946655273	6	clothing
40.16676330566406	-16.28008270263672	1	foods
22.69159698486328	-19.07467269897461	6	accessories
11.080869674682617	-26.48276710510254	6	pink
38.878623962402344	-21.62610626220703	1	cake
11.407011985778809	-12.876888275146484	5	affordable
-24.635379791259766	-0.6986043453216553	3	Enjoy
14.03442668914795	-15.420042991638184	5	shower
-2.4996984004974365	-21.838010787963867	2	lady
13.994962692260742	26.452678680419922	0	Shoes
-17.537826538085938	19.152225494384766	3	Beauty
11.06257438659668	24.559011459350586	0	Bed
-26.877925872802734	5.443985939025879	10	Miss
29.075952529907227	-11.304159164428711	6	jewelry
27.235551834106445	-13.881733894348145	6	fabric
22.04496192932129	-15.752220153808594	6	designer
7.274364471435547	-24.30319595336914	5	tiny
39.71376419067383	-15.672438621520996	1	organic
9.588652610778809	29.778432846069336	0	Dress
8.584132194519043	-13.032889366149902	5	blogs
0.13526657223701477	-35.182289123535156	2	nude
41.5758171081543	-17.522716522216797	1	recipes
0.648719310760498	13.992301940917969	3	♥
26.774070739746094	0.03402100130915642	9	breast
-12.136072158813477	41.36656951904297	7	LOVE
10.099518775939941	17.85239028930664	8	Cancer
6.575742721557617	15.506712913513184	8	MS
6.286916732788086	29.4287109375	0	Bag
-37.320030212402344	-9.346461296081543	10	Kelly
1.9589320421218872	-27.49036407470703	2	wet
-16.684057235717773	5.354360580444336	4	Mom
8.488163948059082	-7.256033897399902	9	parent
-32.01239776611328	4.290461540222168	10	Elizabeth
25.823122024536133	-5.806396961212158	5	bath
-19.60127067565918	10.609932899475098	8	Picture
18.825157165527344	-18.332128524780273	6	patterns
9.634771347045898	-26.10266876220703	6	gorgeous
38.469722747802734	-21.23647689819336	1	delicious
-22.69512176513672	0.5465888977050781	3	Sweet
0.11868305504322052	-38.6902961730957	2	cum
-0.8573337197303772	-31.113182067871094	2	naked
-9.6444673538208	0.7965533137321472	4	Teen
-33.306297302246094	1.4062039852142334	10	Ann
-24.81568717956543	-2.791625499725342	3	Perfect
7.5633225440979	-26.172273635864258	5	attractive
12.607067108154297	27.81772232055664	0	Jewelry
-1.2103486061096191	-36.75531005859375	2	blonde
7.7250752449035645	-25.318561553955078	6	ladies
-16.878328323364258	14.017964363098145	8	Write
20.09375	-6.968315124511719	5	swimming
-28.50263214111328	6.343418598175049	10	Kim
7.785597801208496	-11.345805168151855	5	availability
8.331671714782715	-10.235871315002441	5	authors
-0.816622793674469	-20.98724937438965	5	loving
-26.412246704101562	6.667154312133789	10	Victoria
-33.820125579833984	-0.22824493050575256	10	Jane
-12.711899757385254	39.989803314208984	7	MORE
20.32270050048828	-19.9263858795166	6	flower
-0.6970334649085999	26.44618797302246	3	Tea
-7.861353874206543	13.002015113830566	3	Halloween
-10.120715141296387	22.90264129638672	0	Clear
-13.955156326293945	21.052011489868164	0	Crystal
17.695772171020508	-11.024344444274902	5	holidays
3.775371551513672	-21.086368560791016	9	pregnant
-11.01325511932373	1.6504154205322266	4	Sexy
11.648355484008789	-24.737171173095703	6	stunning
40.95487976074219	-17.40715980529785	1	eggs
6.58250617980957	19.822423934936523	8	Fitness
-34.26366424560547	-5.799223899841309	10	Jennifer
9.441770553588867	-14.357013702392578	5	samples
8.30642318725586	-27.110109329223633	6	matching
11.266535758972168	-12.61845874786377	5	trends
7.0267205238342285	-7.07614278793335	9	sensitive
-13.003971099853516	39.69394302368164	7	NOW
-3.2722060680389404	27.57845115661621	3	Cream
-13.654359817504883	39.78801727294922	7	HERE
-3.701688289642334	27.798099517822266	3	Chocolate
12.114957809448242	-1.987804889678955	9	pregnancy
11.779138565063477	22.630891799926758	0	Spa
3.3793106079101562	22.92902374267578	0	Skin
7.469726085662842	25.91614532470703	0	Floor
-37.02617645263672	-4.216404914855957	10	Kate
-41.38011932373047	-9.54150676727295	10	Lisa
18.28192901611328	-2.8939740657806396	10	singer
-30.913692474365234	5.519822120666504	10	Ms.
-36.18244171142578	1.0155619382858276	10	Susan
13.877912521362305	-1.377850890159607	9	nursing
21.867145538330078	-4.205510139465332	5	coupon
-11.76965618133545	23.7991943359375	0	Flowers
17.27153968811035	-14.28492259979248	5	layout
-20.659564971923828	10.66195297241211	3	Secret
20.882192611694336	2.0654664039611816	9	depression
39.79133605957031	-18.557479858398438	1	egg
-6.078002452850342	-21.04413604736328	6	fabulous
6.81148624420166	-7.054478645324707	9	babies
27.956043243408203	-0.7594817876815796	9	oral
-42.20330047607422	-9.033318519592285	10	Amy
-34.136558532714844	0.31454217433929443	10	Anne
16.661869049072266	-15.49238109588623	5	romantic
-6.9177727699279785	-19.319759368896484	5	newest
16.52280044555664	-24.159095764160156	6	elegant
27.561016082763672	-1.479432463645935	5	massage
-24.288190841674805	-2.4469497203826904	3	Simply
-9.739433288574219	16.546222686767578	8	Reserved
1.879996418952942	16.353506088256836	8	Dakota
-2.1728761196136475	24.621543884277344	1	Recipe
-22.19572639465332	1.5952751636505127	3	Pretty
12.011639595031738	-7.614218711853027	5	couples
-35.24482345581055	-4.067010402679443	10	Anna
0.8066882491111755	-29.928546905517578	2	teens
-35.14299011230469	1.2503682374954224	10	Barbara
-38.58565139770508	-4.115072727203369	10	Laura
-9.927765846252441	21.88908576965332	0	Ladies
-14.76015567779541	13.7805814743042	8	Month
-8.613248825073242	0.08211872726678848	4	Porn
42.19095993041992	-16.231298446655273	1	vegetables
21.98472023010254	2.9482433795928955	9	diabetes
-28.409669876098633	7.205273628234863	10	Maria
-2.0649476051330566	-34.75434112548828	2	fucked
18.992061614990234	-8.064736366271973	5	template
-15.360587120056152	22.087696075439453	0	Flower
24.337282180786133	-18.946910858154297	6	dresses
-1.8966853618621826	23.94374656677246	1	Recipes
-39.052242279052734	-8.399889945983887	10	Michelle
19.480667114257812	-6.8353271484375	5	cruise
-0.060934118926525116	-23.91080665588379	2	girlfriend
9.67757797241211	23.159360885620117	8	Rooms
-28.466581344604492	3.9993016719818115	10	Charlotte
-1.3674306869506836	19.840715408325195	8	Calendar
-6.938391208648682	13.416522979736328	3	Princess
23.588150024414062	-12.91937255859375	6	designers
-20.16832733154297	13.038886070251465	8	Choice
-13.156546592712402	11.60627269744873	8	Sites
-1.9354044198989868	18.901775360107422	8	Virtual
25.71131134033203	-13.610515594482422	6	crystal
-33.54460906982422	2.7035973072052	10	Nancy
14.28799819946289	25.060007095336914	0	Bedroom
0.30315709114074707	-31.107412338256836	2	bitch
-0.574251651763916	-33.85947036743164	2	lesbian
-9.759113311767578	24.871591567993164	0	Designer
-31.787673950195312	-2.0904433727264404	10	Grace
-2.014883518218994	-36.16822052001953	2	tits
-36.85097122192383	-10.16067123413086	10	Jessica
-15.397465705871582	14.709394454956055	8	Purchase
-26.024721145629883	-1.4787614345550537	3	Valentine
-26.996232986450195	2.1298344135284424	10	Madison
23.324888229370117	-2.5083465576171875	5	carrier
43.848506927490234	-16.6948184967041	1	cups
-14.611151695251465	20.590824127197266	0	Pearl
-32.02855682373047	-1.1595860719680786	10	Alice
8.809090614318848	24.52637481689453	0	Dining
-16.14143943786621	10.794807434082031	8	Shows
-0.5110030770301819	-37.438533782958984	2	anal
7.5377631187438965	17.544015884399414	8	Therapy
17.32674217224121	-8.087568283081055	5	engagement
13.382747650146484	-1.6055080890655518	9	addiction
17.390867233276367	-7.336976528167725	5	pets
9.080303192138672	18.16419219970703	8	Nursing
-13.498849868774414	22.645023345947266	0	Soft
20.857053756713867	-14.492979049682617	6	carpet
21.218467712402344	3.1018154621124268	9	disorder
-3.691776990890503	15.143194198608398	8	Teacher
-23.805950164794922	-2.548611879348755	8	Recently
-37.712501525878906	-1.2342861890792847	10	Linda
-39.593204498291016	-9.469148635864258	10	Rachel
17.669076919555664	-13.506463050842285	5	dot
4.708341121673584	-13.413487434387207	5	browse
16.66103744506836	-23.98217010498047	6	stylish
1.7581706047058105	-29.387121200561523	2	galleries
42.71997833251953	-16.5441837310791	1	baking
2.152891159057617	17.211265563964844	8	Cruise
-40.50490188598633	-4.558341979980469	10	Karen
-17.486888885498047	14.599737167358398	8	Created
-19.931846618652344	13.964067459106445	8	Finding
10.688101768493652	15.954879760742188	8	Diet
10.839608192443848	27.655038833618164	0	Bags
41.64581298828125	-18.699634552001953	1	salad
-11.78769588470459	40.2202033996582	7	BEST
22.221967697143555	-18.131595611572266	6	colours
6.811220169067383	26.991289138793945	0	Luxury
-24.26753807067871	-1.8979047536849976	8	Lots
2.082786798477173	15.264856338500977	5	Caribbean
13.697810173034668	-25.921897888183594	6	purple
23.823915481567383	-5.34877347946167	5	spa
1.9454835653305054	20.851585388183594	8	Models
-5.216288089752197	26.24586296081543	8	Healthy
-10.475541114807129	24.289522171020508	0	Designs
39.14517593383789	-14.010135650634766	9	nutrition
14.357428550720215	-20.265769958496094	6	costume
11.324238777160645	21.244539260864258	8	Apartment
28.017850875854492	-1.2711236476898193	2	facial
11.894259452819824	-5.999487400054932	9	nurse
-2.4883179664611816	-35.06128692626953	2	babe
20.858985900878906	-7.234109878540039	5	relaxing
11.342046737670898	19.56845474243164	8	Yoga
-26.42923927307129	0.856491208076477	10	Eve
16.982500076293945	-16.3515682220459	6	makeup
13.474295616149902	26.459228515625	0	Womens
5.720641136169434	-18.771272659301758	5	celebrity
-4.553681373596191	18.88224220275879	8	Newsletter
7.396944999694824	-14.02629280090332	5	photograph
11.34647274017334	-24.955814361572266	6	outfit
-24.982986450195312	15.115140914916992	3	Sugar
18.238014221191406	-2.7555906772613525	10	actress
-33.235652923583984	-7.800113201141357	10	Ashley
18.953779220581055	-6.621157169342041	5	magazines
37.71577072143555	-21.833044052124023	1	honey
23.843496322631836	-1.4750806093215942	5	yoga
4.47495174407959	22.30057144165039	8	Holidays
3.4884657859802246	27.25859260559082	0	Contemporary
-12.68979263305664	14.951973915100098	8	Multiple
-4.4550676345825195	14.221036911010742	8	Celebrity
25.951358795166016	-2.7693164348602295	5	beaches
15.246099472045898	-13.363481521606445	5	romance
-15.948448181152344	12.166775703430176	8	Sample
-30.583240509033203	3.1241562366485596	10	Marie
-0.0895332619547844	-18.825271606445312	10	sisters
-11.69484806060791	22.360021591186523	0	Mirror
-0.42768433690071106	-31.766265869140625	2	xxx
12.083028793334961	24.890012741088867	0	Shower
-23.93706703186035	12.372647285461426	3	Cherry
-8.658363342285156	16.227664947509766	8	Contest
-2.754086494445801	26.196258544921875	8	Cooking
10.52987289428711	16.026540756225586	8	Nutrition
-11.74623966217041	41.25531768798828	7	VERY
-39.46013641357422	-6.079326629638672	10	Emily
-42.83293914794922	-9.061370849609375	10	Julie
-12.332258224487305	16.566970825195312	8	Target
42.52207946777344	-17.879871368408203	1	lemon
3.305135488510132	18.648693084716797	8	Apply
23.092039108276367	5.887918949127197	9	acne
-1.3415943384170532	-22.059783935546875	2	lover
-1.357802391052246	-33.85173797607422	2	sucking
-21.46914291381836	14.222978591918945	0	Unique
-4.176610946655273	19.280366897583008	8	Statement
13.40579891204834	-19.926958084106445	6	adorable
7.653937816619873	-6.956038475036621	9	caring
7.245725631713867	22.55514144897461	8	Seller
-11.618804931640625	3.757890462875366	4	Cute
-7.536660671234131	0.3466866612434387	4	Amateur
-3.864382266998291	12.738619804382324	3	Virgin
-8.400140762329102	0.462956041097641	4	Ass
-9.236000061035156	3.5858218669891357	4	Wife
4.707607746124268	20.483352661132812	8	Fiction
-24.797996520996094	17.53518295288086	3	Cake
14.202638626098633	-14.411966323852539	5	rack
-30.328096389770508	-2.4960434436798096	10	Dawn
21.61334991455078	4.020190715789795	9	abortion
14.033478736877441	-22.10233497619629	6	nail
20.81399917602539	-7.557799816131592	5	laundry
14.714762687683105	-19.55298614501953	6	skirt
15.221782684326172	-25.41974449157715	6	colorful
4.382945537567139	-17.53362464904785	5	passionate
-14.079673767089844	12.934582710266113	8	Updates
0.4572778344154358	-21.846513748168945	5	enjoys
22.114553451538086	4.103679180145264	9	syndrome
-19.599462509155273	6.832152366638184	10	Hilton
-37.290565490722656	-1.9667967557907104	10	Carol
6.592475891113281	-7.59105110168457	9	mothers
14.026594161987305	20.905807495117188	8	Massage
15.244792938232422	-14.771004676818848	5	swim
-32.9054069519043	-1.3759410381317139	10	Heather
20.731287002563477	-11.250889778137207	5	soap
3.900221586227417	-15.98354434967041	5	separated
11.641563415527344	-19.213499069213867	5	queen
-17.336454391479492	15.742742538452148	0	Bottom
12.672141075134277	-22.57933807373047	6	charming
19.564062118530273	-11.654129981994629	5	grocery
22.850095748901367	-4.436579704284668	5	measurements
-6.606733798980713	21.02556800842285	8	Collections
15.472455978393555	-10.127023696899414	5	blogger
-11.77429485321045	2.4224798679351807	4	Pics
-42.02548599243164	-9.820475578308105	10	Amanda
11.851929664611816	24.654083251953125	0	Bathroom
-24.124492645263672	11.695067405700684	3	Candy
-35.66452407836914	-9.421195030212402	10	Lynn
-0.29089388251304626	29.633947372436523	0	DIY
-31.33340072631836	-0.10542438924312592	10	Lauren
6.10175895690918	23.614444732666016	8	Desk
6.16314697265625	18.090106964111328	8	Breast
-1.3093210458755493	-35.15445327758789	2	horny
-13.845710754394531	19.577951431274414	0	Evening
7.529359340667725	-11.773336410522461	5	on-line
-38.6054801940918	-8.68120288848877	10	Katie
14.558785438537598	20.471141815185547	4	Oral
-7.940402507781982	39.841712951660156	7	SALE
8.717463493347168	-6.6920599937438965	9	clinic
4.036961555480957	27.12248992919922	0	Covers
10.443472862243652	24.29875373840332	0	Pump
-18.01480484008789	11.265377044677734	8	Exclusive
-37.93046188354492	-7.3855743408203125	10	Emma
8.507096290588379	29.160804748535156	0	Fabric
37.449256896972656	-21.85559844970703	1	homemade
-37.43936538696289	-10.435153007507324	10	Nicole
-29.969228744506836	-3.21177339553833	10	Joy
14.049671173095703	-14.816596984863281	5	tub
36.63899230957031	-21.11724090576172	1	dressing
15.844103813171387	-14.13913345336914	5	sunny
11.404623031616211	26.19268798828125	0	Costume
-38.95569610595703	-2.1890134811401367	10	Helen
-9.238557815551758	3.040879726409912	4	Galleries
21.26498794555664	-5.5673604011535645	5	templates
12.320544242858887	-20.534582138061523	6	bride
26.929637908935547	-8.73804759979248	5	tile
2.625788450241089	-25.601680755615234	2	hottest
-12.51322078704834	23.232877731323242	0	Colors
-20.180648803710938	9.201836585998535	3	Dancing
8.141600608825684	-20.507644653320312	2	belly
-0.116993248462677	-28.105388641357422	2	chick
-24.915002822875977	15.861539840698242	3	Whole
6.819166660308838	-19.85057258605957	5	outdoors
-33.75896453857422	2.490163564682007	10	Catherine
-12.929619789123535	3.6554553508758545	4	Huge
-16.334835052490234	17.796005249023438	3	Ruby
-15.821661949157715	17.64610481262207	3	Twilight
13.579697608947754	27.147579193115234	0	Dresses
2.3180713653564453	27.011594772338867	0	Platinum
-40.27692413330078	-9.706934928894043	10	Julia
-35.61223602294922	-1.0540837049484253	10	Sharon
15.891785621643066	-6.888916492462158	9	protective
-10.100152969360352	39.215660095214844	7	ABOUT
4.146218299865723	25.162565231323242	0	Salon
-7.447174072265625	11.770770072937012	8	Sierra
-25.75674057006836	-1.738905906677246	3	Wonderful
-25.116058349609375	12.472795486450195	3	Honey
-0.9841211438179016	17.835237503051758	8	Teachers
-13.998719215393066	38.16381072998047	7	NOTE
-9.080347061157227	0.06930749118328094	4	Blonde
9.749865531921387	-20.581283569335938	5	exotic
-21.433557510375977	10.065699577331543	3	Dreams
-7.321543216705322	-0.2887214422225952	4	Mature
-37.64981460571289	-2.505833148956299	10	Sue
2.018734931945801	-35.82616424560547	2	breasts
16.27437973022461	-14.985034942626953	5	closet
-20.77166175842285	17.63610076904297	7	WOW
8.482094764709473	-24.879484176635742	6	heels
21.74445152282715	-20.011180877685547	6	decor
25.470285415649414	-17.432634353637695	6	silk
25.81227684020996	-16.478721618652344	6	necklace
-0.3532693386077881	-20.90256690979004	5	pose
-12.397693634033203	22.02753257751465	0	Wear
12.91657543182373	28.28093910217285	0	Necklace
7.558380126953125	23.558141708374023	8	Platform
28.26601791381836	-4.951334476470947	6	waist
14.13433837890625	27.68439292907715	0	Earrings
4.883582592010498	-17.150402069091797	5	intimate
11.866812705993652	19.293210983276367	8	Bachelor
-40.2636833190918	-6.79340124130249	10	Rebecca
4.6354193687438965	19.30852508544922	8	Classes
-42.01131057739258	-8.360004425048828	10	Melissa
29.21930694580078	-10.006834983825684	6	beads
-6.364261150360107	-1.174807071685791	4	Anal
19.865480422973633	-17.764381408691406	6	vibrant
-4.428939342498779	27.486440658569336	3	Milk
20.09136199951172	2.642669916152954	9	counseling
-34.14370346069336	-3.9238510131835938	10	Betty
6.36480712890625	25.91965675354004	0	Carpet
13.516997337341309	18.13372802734375	8	Czech
15.912980079650879	-9.830893516540527	5	bloggers
-41.28666305541992	-10.91707992553711	10	Sara
13.358989715576172	-2.9893712997436523	9	spouse
-5.21867036819458	20.10150146484375	8	Trends
-8.059857368469238	1.585982322692871	4	Teens
5.241037845611572	16.756671905517578	8	Patient
13.297968864440918	-20.803783416748047	6	sheer
14.513052940368652	-16.257831573486328	6	lip
-33.572696685791016	-8.573925018310547	10	Holly
11.686022758483887	15.5509033203125	8	Vitamin
12.417953491210938	15.038680076599121	5	null
43.44544982910156	-17.266071319580078	1	vanilla
18.493919372558594	-23.75435447692871	5	inexpensive
0.876908004283905	-32.20454406738281	2	kissing
-22.163076400756836	1.9238697290420532	3	Lovely
26.185056686401367	-13.285909652709961	6	luxurious
-34.61992263793945	1.4510478973388672	10	Ellen
-20.087648391723633	14.60201644897461	8	Explore
23.193939208984375	1.0306028127670288	9	toxic
17.263111114501953	-5.697371006011963	5	modeling
-12.68364429473877	2.601956844329834	4	Naked
-15.308903694152832	10.938591003417969	8	Reality
0.25458604097366333	29.691028594970703	0	Victorian
-32.29677963256836	3.875128984451294	10	Joan
22.107437133789062	-2.358534574508667	5	registry
1.6387898921966553	-38.30366134643555	2	webcam
10.259808540344238	17.09212303161621	8	Diabetes
7.576512813568115	-16.336565017700195	5	swap
1.4165284633636475	18.851333618164062	8	Nurse
-38.88277053833008	-4.8602375984191895	10	Donna
18.89723777770996	-4.799091339111328	5	poems
-8.415801048278809	15.809545516967773	8	Secrets
5.484994888305664	30.110563278198242	0	Pattern
-41.049713134765625	-11.539556503295898	10	Lucy
-9.40075969696045	1.676695466041565	4	Nude
-5.3450140953063965	27.042888641357422	8	Eating
1.7911367416381836	19.453441619873047	8	Smoking
15.515758514404297	-26.372299194335938	6	delicate
22.21451187133789	-17.74748992919922	6	ribbon
-23.907873153686523	5.102281093597412	10	Amber
1.4145057201385498	15.986936569213867	8	Alberta
-6.421237468719482	14.772685050964355	3	Romance
-1.9605523347854614	-33.66473388671875	2	babes
9.146328926086426	-19.726192474365234	5	strips
-2.0617640018463135	-35.334617614746094	2	slut
-1.4507060050964355	-32.952083587646484	2	boobs
17.290769577026367	1.3912348747253418	9	non-profit
10.450984954833984	-21.733440399169922	6	doll
12.701093673706055	-0.8481845855712891	9	nurses
-43.40800476074219	-7.743792533874512	10	Annie
16.963743209838867	-17.556095123291016	6	costumes
9.305939674377441	-7.079625606536865	9	seniors
-21.753833770751953	8.990933418273926	3	Kiss
10.553165435791016	19.11305809020996	8	Registry
13.12657356262207	18.480918884277344	10	Mercedes
-40.71699905395508	-6.913068771362305	10	Christine
26.203060150146484	-8.11872386932373	5	weddings
14.207612037658691	20.172855377197266	4	:00
-36.16204071044922	-7.766119480133057	10	Monica
0.8677701950073242	-17.672494888305664	10	grandmother
-39.980709075927734	-6.850306510925293	10	Stephanie
7.480996608734131	24.32120704650879	0	Compact
25.529312133789062	-17.823692321777344	6	lace
-9.012015342712402	17.84440803527832	8	VIP
29.112987518310547	-12.576153755187988	6	earrings
-7.702126979827881	0.02215142361819744	4	Hardcore
3.7088427543640137	19.100475311279297	8	Advertise
6.988498210906982	18.70137596130371	8	Factor
27.220266342163086	-14.605196952819824	6	floral
21.198793411254883	3.9636051654815674	9	disabilities
24.015810012817383	-2.091038227081299	9	cosmetic
-39.774391174316406	-7.5218892097473145	10	Janet
39.66185760498047	-20.82907485961914	1	baked
18.286039352416992	-11.011970520019531	5	catering
-32.8020133972168	0.9629499912261963	10	Andrea
12.326756477355957	22.980640411376953	0	Fiber
-13.441981315612793	40.899539947509766	7	HOT
25.0677547454834	-13.258621215820312	6	sewing
-28.210905075073242	4.893996715545654	10	Beverly
39.63473892211914	-20.131202697753906	1	dessert
28.713899612426758	-12.193269729614258	6	fabrics
-0.9173351526260376	27.800477981567383	3	Cottage
38.840938568115234	-20.452604293823242	1	cakes
-5.599495887756348	-1.5393791198730469	4	Cum
3.9896886348724365	-12.532588958740234	5	giveaway
-38.625572204589844	-6.478048324584961	10	Claire
21.520404815673828	-10.84559154510498	5	cottage
9.75817584991455	-17.02657699584961	5	celebrities
0.6417629718780518	19.899860382080078	8	Parties
26.189971923828125	-5.486888408660889	6	pumps
-12.739503860473633	39.04442596435547	7	FIRST
-34.56222915649414	2.1350128650665283	10	Beth
24.803701400756836	-5.707806587219238	5	balcony
-9.677875518798828	15.762096405029297	8	Readers
19.445594787597656	-20.379671096801758	6	crafts
-38.10622787475586	-5.57003116607666	10	Diana
-42.798927307128906	-11.272439956665039	10	Jenny
28.607234954833984	-8.840303421020508	6	ceramic
2.348531723022461	-33.761775970458984	2	lingerie
-2.3077845573425293	25.10324478149414	1	Salad
22.693086624145508	-2.663243055343628	5	accommodations
8.719165802001953	26.322463989257812	0	Clearance
-13.541552543640137	40.40420913696289	7	CLICK
-0.1281513124704361	-39.113155364990234	2	ebony
-7.751136302947998	-0.6242604851722717	4	Pussy
-24.245908737182617	7.375415802001953	3	Bella
-10.801871299743652	16.60590171813965	8	Closed
-18.762914657592773	13.689786911010742	8	Changing
19.39590835571289	-21.436338424682617	6	cocktail
-0.8778005242347717	-37.977378845214844	2	dildo
-1.447296142578125	27.910696029663086	3	Mint
-25.13850212097168	-0.6849315762519836	3	Absolutely
29.623889923095703	-9.249688148498535	6	yarn
-31.374534606933594	-6.407989025115967	10	Sister
-37.46318435668945	-8.831799507141113	10	Christina
2.796520948410034	-20.932750701904297	2	moms
28.589326858520508	-3.772327184677124	6	nylon
-9.15758228302002	1.1159557104110718	4	Lesbian
6.5921783447265625	30.044092178344727	0	Decor
-10.457793235778809	16.03238868713379	8	Cancel
-5.124864101409912	-22.367584228515625	5	delightful
-40.2018928527832	-9.081806182861328	10	Angela
-40.12868881225586	-3.51167631149292	10	Diane
-7.680285930633545	16.658626556396484	8	Dates
-10.301497459411621	25.488243103027344	0	Silk
4.774684906005859	28.395599365234375	0	Crafts
-34.86860656738281	-3.3604793548583984	10	Jo
27.698410034179688	-13.224810600280762	6	bracelet
-5.7020697593688965	11.858448028564453	10	Marina
-1.9926707744598389	-37.30344009399414	2	brunette
9.763938903808594	28.671653747558594	0	Bridal
0.9085795283317566	-31.428464889526367	2	erotic
